file,year,var_code
FAM2015ER_full.csv,2015,ER63839
FAM2015ER_full.csv,2015,ER63840
FAM2015ER_full.csv,2015,ER63841
FAM2015ER_full.csv,2015,ER63842
FAM2015ER_full.csv,2015,ER63843
FAM2015ER_full.csv,2015,ER63844
FAM2015ER_full.csv,2015,ER63845
FAM2015ER_full.csv,2015,ER63846
FAM2015ER_full.csv,2015,ER63847
FAM2015ER_full.csv,2015,ER63848
FAM2015ER_full.csv,2015,ER63849
FAM2015ER_full.csv,2015,ER63850
FAM2015ER_full.csv,2015,ER63851
FAM2015ER_full.csv,2015,ER63852
FAM2015ER_full.csv,2015,ER63853
FAM2015ER_full.csv,2015,ER63854
FAM2015ER_full.csv,2015,ER63855
FAM2015ER_full.csv,2015,ER63856
FAM2015ER_full.csv,2015,ER63857
FAM2015ER_full.csv,2015,ER63858
FAM2015ER_full.csv,2015,ER63859
FAM2015ER_full.csv,2015,ER63860
FAM2015ER_full.csv,2015,ER63861
FAM2015ER_full.csv,2015,ER63862
FAM2015ER_full.csv,2015,ER63863
FAM2015ER_full.csv,2015,ER63864
FAM2015ER_full.csv,2015,ER63865
FAM2015ER_full.csv,2015,ER63866
FAM2015ER_full.csv,2015,ER63867
FAM2015ER_full.csv,2015,ER63868
FAM2015ER_full.csv,2015,ER63869
FAM2015ER_full.csv,2015,ER63870
FAM2015ER_full.csv,2015,ER63871
FAM2015ER_full.csv,2015,ER63872
FAM2015ER_full.csv,2015,ER63873
FAM2015ER_full.csv,2015,ER63874
FAM2015ER_full.csv,2015,ER63875
FAM2015ER_full.csv,2015,ER63876
FAM2015ER_full.csv,2015,ER63877
FAM2015ER_full.csv,2015,ER63878
FAM2015ER_full.csv,2015,ER63879
FAM2015ER_full.csv,2015,ER63880
FAM2015ER_full.csv,2015,ER63881
FAM2015ER_full.csv,2015,ER63882
FAM2015ER_full.csv,2015,ER63883
FAM2015ER_full.csv,2015,ER63884
FAM2015ER_full.csv,2015,ER63885
FAM2015ER_full.csv,2015,ER63886
FAM2015ER_full.csv,2015,ER63887
FAM2015ER_full.csv,2015,ER63888
FAM2015ER_full.csv,2015,ER63889
FAM2015ER_full.csv,2015,ER63890
FAM2015ER_full.csv,2015,ER63891
FAM2015ER_full.csv,2015,ER63892
FAM2015ER_full.csv,2015,ER63893
FAM2015ER_full.csv,2015,ER63894
FAM2015ER_full.csv,2015,ER63895
FAM2015ER_full.csv,2015,ER63896
FAM2015ER_full.csv,2015,ER63897
FAM2015ER_full.csv,2015,ER63898
FAM2015ER_full.csv,2015,ER63899
FAM2015ER_full.csv,2015,ER63900
FAM2015ER_full.csv,2015,ER63901
FAM2015ER_full.csv,2015,ER63902
FAM2015ER_full.csv,2015,ER63903
FAM2015ER_full.csv,2015,ER63904
FAM2015ER_full.csv,2015,ER63905
FAM2015ER_full.csv,2015,ER63906
FAM2015ER_full.csv,2015,ER63907
FAM2015ER_full.csv,2015,ER63908
FAM2015ER_full.csv,2015,ER63909
FAM2015ER_full.csv,2015,ER63910
FAM2015ER_full.csv,2015,ER63911
FAM2015ER_full.csv,2015,ER63912
FAM2015ER_full.csv,2015,ER63913
FAM2015ER_full.csv,2015,ER63914
FAM2015ER_full.csv,2015,ER63915
FAM2015ER_full.csv,2015,ER63916
FAM2015ER_full.csv,2015,ER63917
FAM2015ER_full.csv,2015,ER63918
FAM2015ER_full.csv,2015,ER63919
FAM2015ER_full.csv,2015,ER63920
FAM2015ER_full.csv,2015,ER63921
FAM2015ER_full.csv,2015,ER63922
FAM2015ER_full.csv,2015,ER63923
FAM2015ER_full.csv,2015,ER63924
FAM2015ER_full.csv,2015,ER63925
FAM2015ER_full.csv,2015,ER63926
FAM2015ER_full.csv,2015,ER63927
FAM2015ER_full.csv,2015,ER63928
FAM2015ER_full.csv,2015,ER63929
FAM2015ER_full.csv,2015,ER63930
FAM2015ER_full.csv,2015,ER63931
FAM2015ER_full.csv,2015,ER63932
FAM2015ER_full.csv,2015,ER63933
FAM2015ER_full.csv,2015,ER63934
FAM2015ER_full.csv,2015,ER63935
FAM2015ER_full.csv,2015,ER63936
FAM2015ER_full.csv,2015,ER63937
FAM2015ER_full.csv,2015,ER63938
FAM2015ER_full.csv,2015,ER63939
FAM2015ER_full.csv,2015,ER63940
FAM2015ER_full.csv,2015,ER63941
FAM2015ER_full.csv,2015,ER63942
FAM2015ER_full.csv,2015,ER63943
FAM2015ER_full.csv,2015,ER63944
FAM2015ER_full.csv,2015,ER63945
FAM2015ER_full.csv,2015,ER63946
FAM2015ER_full.csv,2015,ER63947
FAM2015ER_full.csv,2015,ER63948
FAM2015ER_full.csv,2015,ER63949
FAM2015ER_full.csv,2015,ER63950
FAM2015ER_full.csv,2015,ER63951
FAM2015ER_full.csv,2015,ER63952
FAM2015ER_full.csv,2015,ER63953
FAM2015ER_full.csv,2015,ER63954
FAM2015ER_full.csv,2015,ER63955
FAM2015ER_full.csv,2015,ER63956
FAM2015ER_full.csv,2015,ER63957
FAM2015ER_full.csv,2015,ER63958
FAM2015ER_full.csv,2015,ER63959
FAM2015ER_full.csv,2015,ER63960
FAM2015ER_full.csv,2015,ER63961
FAM2015ER_full.csv,2015,ER63962
FAM2015ER_full.csv,2015,ER63963
FAM2015ER_full.csv,2015,ER63964
FAM2015ER_full.csv,2015,ER63965
FAM2015ER_full.csv,2015,ER63966
FAM2015ER_full.csv,2015,ER63967
FAM2015ER_full.csv,2015,ER63968
FAM2015ER_full.csv,2015,ER63969
FAM2015ER_full.csv,2015,ER63970
FAM2015ER_full.csv,2015,ER63971
FAM2015ER_full.csv,2015,ER63972
FAM2015ER_full.csv,2015,ER63973
FAM2015ER_full.csv,2015,ER63974
FAM2015ER_full.csv,2015,ER63975
FAM2015ER_full.csv,2015,ER63976
FAM2015ER_full.csv,2015,ER63977
FAM2015ER_full.csv,2015,ER63978
FAM2015ER_full.csv,2015,ER63979
FAM2015ER_full.csv,2015,ER63980
FAM2015ER_full.csv,2015,ER63981
FAM2015ER_full.csv,2015,ER63982
FAM2015ER_full.csv,2015,ER63983
FAM2015ER_full.csv,2015,ER63984
FAM2015ER_full.csv,2015,ER63985
FAM2015ER_full.csv,2015,ER63986
FAM2015ER_full.csv,2015,ER63987
FAM2015ER_full.csv,2015,ER63988
FAM2015ER_full.csv,2015,ER63989
FAM2015ER_full.csv,2015,ER63990
FAM2015ER_full.csv,2015,ER63991
FAM2015ER_full.csv,2015,ER63992
FAM2015ER_full.csv,2015,ER63993
FAM2015ER_full.csv,2015,ER63994
FAM2015ER_full.csv,2015,ER63995
FAM2015ER_full.csv,2015,ER63996
FAM2015ER_full.csv,2015,ER63997
FAM2015ER_full.csv,2015,ER63998
FAM2015ER_full.csv,2015,ER63999
FAM2015ER_full.csv,2015,ER64000
FAM2015ER_full.csv,2015,ER64001
FAM2015ER_full.csv,2015,ER64002
FAM2015ER_full.csv,2015,ER64003
FAM2015ER_full.csv,2015,ER64004
FAM2015ER_full.csv,2015,ER64005
FAM2015ER_full.csv,2015,ER64006
FAM2015ER_full.csv,2015,ER64007
FAM2015ER_full.csv,2015,ER64008
FAM2015ER_full.csv,2015,ER64009
FAM2015ER_full.csv,2015,ER64010
FAM2015ER_full.csv,2015,ER64011
FAM2015ER_full.csv,2015,ER64012
FAM2015ER_full.csv,2015,ER64013
FAM2015ER_full.csv,2015,ER64014
FAM2015ER_full.csv,2015,ER64015
FAM2015ER_full.csv,2015,ER64016
FAM2015ER_full.csv,2015,ER64017
FAM2015ER_full.csv,2015,ER64018
FAM2015ER_full.csv,2015,ER64019
FAM2015ER_full.csv,2015,ER64020
FAM2015ER_full.csv,2015,ER64021
FAM2015ER_full.csv,2015,ER64022
FAM2015ER_full.csv,2015,ER64023
FAM2015ER_full.csv,2015,ER64024
FAM2015ER_full.csv,2015,ER64025
FAM2015ER_full.csv,2015,ER64026
FAM2015ER_full.csv,2015,ER64027
FAM2015ER_full.csv,2015,ER64028
FAM2015ER_full.csv,2015,ER64029
FAM2015ER_full.csv,2015,ER64030
FAM2015ER_full.csv,2015,ER64031
FAM2015ER_full.csv,2015,ER64032
FAM2015ER_full.csv,2015,ER64033
FAM2015ER_full.csv,2015,ER64034
FAM2015ER_full.csv,2015,ER64035
FAM2015ER_full.csv,2015,ER64036
FAM2015ER_full.csv,2015,ER64037
FAM2015ER_full.csv,2015,ER64038
FAM2015ER_full.csv,2015,ER64039
FAM2015ER_full.csv,2015,ER64040
FAM2015ER_full.csv,2015,ER64041
FAM2015ER_full.csv,2015,ER64042
FAM2015ER_full.csv,2015,ER64043
FAM2015ER_full.csv,2015,ER64044
FAM2015ER_full.csv,2015,ER64045
FAM2015ER_full.csv,2015,ER64046
FAM2015ER_full.csv,2015,ER64047
FAM2015ER_full.csv,2015,ER64048
FAM2015ER_full.csv,2015,ER64049
FAM2015ER_full.csv,2015,ER64050
FAM2015ER_full.csv,2015,ER64051
FAM2015ER_full.csv,2015,ER64052
FAM2015ER_full.csv,2015,ER64053
FAM2015ER_full.csv,2015,ER64054
FAM2015ER_full.csv,2015,ER64055
FAM2015ER_full.csv,2015,ER64056
FAM2015ER_full.csv,2015,ER64057
FAM2015ER_full.csv,2015,ER64058
FAM2015ER_full.csv,2015,ER64059
FAM2015ER_full.csv,2015,ER64060
FAM2015ER_full.csv,2015,ER64061
FAM2015ER_full.csv,2015,ER64062
FAM2015ER_full.csv,2015,ER64063
FAM2015ER_full.csv,2015,ER64064
FAM2015ER_full.csv,2015,ER64065
FAM2015ER_full.csv,2015,ER64066
FAM2015ER_full.csv,2015,ER64067
FAM2015ER_full.csv,2015,ER64068
FAM2015ER_full.csv,2015,ER64069
FAM2015ER_full.csv,2015,ER64070
FAM2015ER_full.csv,2015,ER64071
FAM2015ER_full.csv,2015,ER64072
FAM2015ER_full.csv,2015,ER64073
FAM2015ER_full.csv,2015,ER64074
FAM2015ER_full.csv,2015,ER64075
FAM2015ER_full.csv,2015,ER64076
FAM2015ER_full.csv,2015,ER64077
FAM2015ER_full.csv,2015,ER64078
FAM2015ER_full.csv,2015,ER64079
FAM2015ER_full.csv,2015,ER64080
FAM2015ER_full.csv,2015,ER64081
FAM2015ER_full.csv,2015,ER64082
FAM2015ER_full.csv,2015,ER64083
FAM2015ER_full.csv,2015,ER64084
FAM2015ER_full.csv,2015,ER64085
FAM2015ER_full.csv,2015,ER64086
FAM2015ER_full.csv,2015,ER64087
FAM2015ER_full.csv,2015,ER64088
FAM2015ER_full.csv,2015,ER64089
FAM2015ER_full.csv,2015,ER64090
FAM2015ER_full.csv,2015,ER64091
FAM2015ER_full.csv,2015,ER64092
FAM2015ER_full.csv,2015,ER64093
FAM2015ER_full.csv,2015,ER64094
FAM2015ER_full.csv,2015,ER64095
FAM2015ER_full.csv,2015,ER64096
FAM2015ER_full.csv,2015,ER64097
FAM2015ER_full.csv,2015,ER64098
FAM2015ER_full.csv,2015,ER64099
FAM2015ER_full.csv,2015,ER64100
FAM2015ER_full.csv,2015,ER64101
FAM2015ER_full.csv,2015,ER64102
FAM2015ER_full.csv,2015,ER64103
FAM2015ER_full.csv,2015,ER64104
FAM2015ER_full.csv,2015,ER64105
FAM2015ER_full.csv,2015,ER64106
FAM2015ER_full.csv,2015,ER64107
FAM2015ER_full.csv,2015,ER64108
FAM2015ER_full.csv,2015,ER64109
FAM2015ER_full.csv,2015,ER64110
FAM2015ER_full.csv,2015,ER64111
FAM2015ER_full.csv,2015,ER64112
FAM2015ER_full.csv,2015,ER64113
FAM2015ER_full.csv,2015,ER64114
FAM2015ER_full.csv,2015,ER64115
FAM2015ER_full.csv,2015,ER64116
FAM2015ER_full.csv,2015,ER64117
FAM2015ER_full.csv,2015,ER64118
FAM2015ER_full.csv,2015,ER64119
FAM2015ER_full.csv,2015,ER64120
FAM2015ER_full.csv,2015,ER64121
FAM2015ER_full.csv,2015,ER64122
FAM2015ER_full.csv,2015,ER64123
FAM2015ER_full.csv,2015,ER64124
FAM2015ER_full.csv,2015,ER64125
FAM2015ER_full.csv,2015,ER64126
FAM2015ER_full.csv,2015,ER64127
FAM2015ER_full.csv,2015,ER64128
FAM2015ER_full.csv,2015,ER64129
FAM2015ER_full.csv,2015,ER64130
FAM2015ER_full.csv,2015,ER64131
FAM2015ER_full.csv,2015,ER64132
FAM2015ER_full.csv,2015,ER64133
FAM2015ER_full.csv,2015,ER64134
FAM2015ER_full.csv,2015,ER64135
FAM2015ER_full.csv,2015,ER64136
FAM2015ER_full.csv,2015,ER64137
FAM2015ER_full.csv,2015,ER64138
FAM2015ER_full.csv,2015,ER64139
FAM2015ER_full.csv,2015,ER64140
FAM2015ER_full.csv,2015,ER64141
FAM2015ER_full.csv,2015,ER64142
FAM2015ER_full.csv,2015,ER64143
FAM2015ER_full.csv,2015,ER64144
FAM2015ER_full.csv,2015,ER64145
FAM2015ER_full.csv,2015,ER64146
FAM2015ER_full.csv,2015,ER64147
FAM2015ER_full.csv,2015,ER64148
FAM2015ER_full.csv,2015,ER64149
FAM2015ER_full.csv,2015,ER64150
FAM2015ER_full.csv,2015,ER64151
FAM2015ER_full.csv,2015,ER64152
FAM2015ER_full.csv,2015,ER64153
FAM2015ER_full.csv,2015,ER64154
FAM2015ER_full.csv,2015,ER64155
FAM2015ER_full.csv,2015,ER64156
FAM2015ER_full.csv,2015,ER64157
FAM2015ER_full.csv,2015,ER64158
FAM2015ER_full.csv,2015,ER64159
FAM2015ER_full.csv,2015,ER64160
FAM2015ER_full.csv,2015,ER64161
FAM2015ER_full.csv,2015,ER64162
FAM2015ER_full.csv,2015,ER64163
FAM2015ER_full.csv,2015,ER64164
FAM2015ER_full.csv,2015,ER64165
FAM2015ER_full.csv,2015,ER64166
FAM2015ER_full.csv,2015,ER64167
FAM2015ER_full.csv,2015,ER64168
FAM2015ER_full.csv,2015,ER64169
FAM2015ER_full.csv,2015,ER64170
FAM2015ER_full.csv,2015,ER64171
FAM2015ER_full.csv,2015,ER64172
FAM2015ER_full.csv,2015,ER64173
FAM2015ER_full.csv,2015,ER64174
FAM2015ER_full.csv,2015,ER64175
FAM2015ER_full.csv,2015,ER64176
FAM2015ER_full.csv,2015,ER64177
FAM2015ER_full.csv,2015,ER64178
FAM2015ER_full.csv,2015,ER64179
FAM2015ER_full.csv,2015,ER64180
FAM2015ER_full.csv,2015,ER64181
FAM2015ER_full.csv,2015,ER64182
FAM2015ER_full.csv,2015,ER64183
FAM2015ER_full.csv,2015,ER64184
FAM2015ER_full.csv,2015,ER64185
FAM2015ER_full.csv,2015,ER64186
FAM2015ER_full.csv,2015,ER64187
FAM2015ER_full.csv,2015,ER64188
FAM2015ER_full.csv,2015,ER64189
FAM2015ER_full.csv,2015,ER64190
FAM2015ER_full.csv,2015,ER64191
FAM2015ER_full.csv,2015,ER64192
FAM2015ER_full.csv,2015,ER64193
FAM2015ER_full.csv,2015,ER64194
FAM2015ER_full.csv,2015,ER64195
FAM2015ER_full.csv,2015,ER64196
FAM2015ER_full.csv,2015,ER64197
FAM2015ER_full.csv,2015,ER64198
FAM2015ER_full.csv,2015,ER64199
FAM2015ER_full.csv,2015,ER64200
FAM2015ER_full.csv,2015,ER64201
FAM2015ER_full.csv,2015,ER64202
FAM2015ER_full.csv,2015,ER64203
FAM2015ER_full.csv,2015,ER64204
FAM2015ER_full.csv,2015,ER64205
FAM2015ER_full.csv,2015,ER64206
FAM2015ER_full.csv,2015,ER64207
FAM2015ER_full.csv,2015,ER64208
FAM2015ER_full.csv,2015,ER64209
FAM2015ER_full.csv,2015,ER64210
FAM2015ER_full.csv,2015,ER64211
FAM2015ER_full.csv,2015,ER64212
FAM2015ER_full.csv,2015,ER64213
FAM2015ER_full.csv,2015,ER64214
FAM2015ER_full.csv,2015,ER64215
FAM2015ER_full.csv,2015,ER64216
FAM2015ER_full.csv,2015,ER64217
FAM2015ER_full.csv,2015,ER64218
FAM2015ER_full.csv,2015,ER64219
FAM2015ER_full.csv,2015,ER64220
FAM2015ER_full.csv,2015,ER64221
FAM2015ER_full.csv,2015,ER64222
FAM2015ER_full.csv,2015,ER64223
FAM2015ER_full.csv,2015,ER64224
FAM2015ER_full.csv,2015,ER64225
FAM2015ER_full.csv,2015,ER64226
FAM2015ER_full.csv,2015,ER64227
FAM2015ER_full.csv,2015,ER64228
FAM2015ER_full.csv,2015,ER64229
FAM2015ER_full.csv,2015,ER64230
FAM2015ER_full.csv,2015,ER64231
FAM2015ER_full.csv,2015,ER64232
FAM2015ER_full.csv,2015,ER64233
FAM2015ER_full.csv,2015,ER64234
FAM2015ER_full.csv,2015,ER64235
FAM2015ER_full.csv,2015,ER64236
FAM2015ER_full.csv,2015,ER64237
FAM2015ER_full.csv,2015,ER64238
FAM2015ER_full.csv,2015,ER64239
FAM2015ER_full.csv,2015,ER64240
FAM2015ER_full.csv,2015,ER64241
FAM2015ER_full.csv,2015,ER64242
FAM2015ER_full.csv,2015,ER64243
FAM2015ER_full.csv,2015,ER64244
FAM2015ER_full.csv,2015,ER64245
FAM2015ER_full.csv,2015,ER64246
FAM2015ER_full.csv,2015,ER64247
FAM2015ER_full.csv,2015,ER64248
FAM2015ER_full.csv,2015,ER64249
FAM2015ER_full.csv,2015,ER64250
FAM2015ER_full.csv,2015,ER64251
FAM2015ER_full.csv,2015,ER64252
FAM2015ER_full.csv,2015,ER64253
FAM2015ER_full.csv,2015,ER64254
FAM2015ER_full.csv,2015,ER64255
FAM2015ER_full.csv,2015,ER64256
FAM2015ER_full.csv,2015,ER64257
FAM2015ER_full.csv,2015,ER64258
FAM2015ER_full.csv,2015,ER64259
FAM2015ER_full.csv,2015,ER64260
FAM2015ER_full.csv,2015,ER64261
FAM2015ER_full.csv,2015,ER64262
FAM2015ER_full.csv,2015,ER64263
FAM2015ER_full.csv,2015,ER64264
FAM2015ER_full.csv,2015,ER64265
FAM2015ER_full.csv,2015,ER64266
FAM2015ER_full.csv,2015,ER64267
FAM2015ER_full.csv,2015,ER64268
FAM2015ER_full.csv,2015,ER64269
FAM2015ER_full.csv,2015,ER64270
FAM2015ER_full.csv,2015,ER64271
FAM2015ER_full.csv,2015,ER64272
FAM2015ER_full.csv,2015,ER64273
FAM2015ER_full.csv,2015,ER64274
FAM2015ER_full.csv,2015,ER64275
FAM2015ER_full.csv,2015,ER64276
FAM2015ER_full.csv,2015,ER64277
FAM2015ER_full.csv,2015,ER64278
FAM2015ER_full.csv,2015,ER64279
FAM2015ER_full.csv,2015,ER64280
FAM2015ER_full.csv,2015,ER64281
FAM2015ER_full.csv,2015,ER64282
FAM2015ER_full.csv,2015,ER64283
FAM2015ER_full.csv,2015,ER64284
FAM2015ER_full.csv,2015,ER64285
FAM2015ER_full.csv,2015,ER64286
FAM2015ER_full.csv,2015,ER64287
FAM2015ER_full.csv,2015,ER64288
FAM2015ER_full.csv,2015,ER64289
FAM2015ER_full.csv,2015,ER64290
FAM2015ER_full.csv,2015,ER64291
FAM2015ER_full.csv,2015,ER64292
FAM2015ER_full.csv,2015,ER64293
FAM2015ER_full.csv,2015,ER64294
FAM2015ER_full.csv,2015,ER64295
FAM2015ER_full.csv,2015,ER64296
FAM2015ER_full.csv,2015,ER64297
FAM2015ER_full.csv,2015,ER64298
FAM2015ER_full.csv,2015,ER64299
FAM2015ER_full.csv,2015,ER64300
FAM2015ER_full.csv,2015,ER64301
FAM2015ER_full.csv,2015,ER64302
FAM2015ER_full.csv,2015,ER64303
FAM2015ER_full.csv,2015,ER64304
FAM2015ER_full.csv,2015,ER64305
FAM2015ER_full.csv,2015,ER64306
FAM2015ER_full.csv,2015,ER64307
FAM2015ER_full.csv,2015,ER64308
FAM2015ER_full.csv,2015,ER64309
FAM2015ER_full.csv,2015,ER64310
FAM2015ER_full.csv,2015,ER64311
FAM2015ER_full.csv,2015,ER64312
FAM2015ER_full.csv,2015,ER64313
FAM2015ER_full.csv,2015,ER64314
FAM2015ER_full.csv,2015,ER64315
FAM2015ER_full.csv,2015,ER64316
FAM2015ER_full.csv,2015,ER64317
FAM2015ER_full.csv,2015,ER64318
FAM2015ER_full.csv,2015,ER64319
FAM2015ER_full.csv,2015,ER64320
FAM2015ER_full.csv,2015,ER64321
FAM2015ER_full.csv,2015,ER64322
FAM2015ER_full.csv,2015,ER64323
FAM2015ER_full.csv,2015,ER64324
FAM2015ER_full.csv,2015,ER64325
FAM2015ER_full.csv,2015,ER64326
FAM2015ER_full.csv,2015,ER64327
FAM2015ER_full.csv,2015,ER64328
FAM2015ER_full.csv,2015,ER64329
FAM2015ER_full.csv,2015,ER64330
FAM2015ER_full.csv,2015,ER64331
FAM2015ER_full.csv,2015,ER64332
FAM2015ER_full.csv,2015,ER64333
FAM2015ER_full.csv,2015,ER64334
FAM2015ER_full.csv,2015,ER64335
FAM2015ER_full.csv,2015,ER64336
FAM2015ER_full.csv,2015,ER64337
FAM2015ER_full.csv,2015,ER64338
FAM2015ER_full.csv,2015,ER64339
FAM2015ER_full.csv,2015,ER64340
FAM2015ER_full.csv,2015,ER64341
FAM2015ER_full.csv,2015,ER64342
FAM2015ER_full.csv,2015,ER64343
FAM2015ER_full.csv,2015,ER64344
FAM2015ER_full.csv,2015,ER64345
FAM2015ER_full.csv,2015,ER64346
FAM2015ER_full.csv,2015,ER64347
FAM2015ER_full.csv,2015,ER64348
FAM2015ER_full.csv,2015,ER64349
FAM2015ER_full.csv,2015,ER64350
FAM2015ER_full.csv,2015,ER64351
FAM2015ER_full.csv,2015,ER64352
FAM2015ER_full.csv,2015,ER64353
FAM2015ER_full.csv,2015,ER64354
FAM2015ER_full.csv,2015,ER64355
FAM2015ER_full.csv,2015,ER64356
FAM2015ER_full.csv,2015,ER64357
FAM2015ER_full.csv,2015,ER64358
FAM2015ER_full.csv,2015,ER64359
FAM2015ER_full.csv,2015,ER64360
FAM2015ER_full.csv,2015,ER64361
FAM2015ER_full.csv,2015,ER64362
FAM2015ER_full.csv,2015,ER64363
FAM2015ER_full.csv,2015,ER64364
FAM2015ER_full.csv,2015,ER64365
FAM2015ER_full.csv,2015,ER64366
FAM2015ER_full.csv,2015,ER64367
FAM2015ER_full.csv,2015,ER64368
FAM2015ER_full.csv,2015,ER64369
FAM2015ER_full.csv,2015,ER64370
FAM2015ER_full.csv,2015,ER64371
FAM2015ER_full.csv,2015,ER64372
FAM2015ER_full.csv,2015,ER64373
FAM2015ER_full.csv,2015,ER64374
FAM2015ER_full.csv,2015,ER64375
FAM2015ER_full.csv,2015,ER64376
FAM2015ER_full.csv,2015,ER64377
FAM2015ER_full.csv,2015,ER64378
FAM2015ER_full.csv,2015,ER64379
FAM2015ER_full.csv,2015,ER64380
FAM2015ER_full.csv,2015,ER64381
FAM2015ER_full.csv,2015,ER64382
FAM2015ER_full.csv,2015,ER64383
FAM2015ER_full.csv,2015,ER64384
FAM2015ER_full.csv,2015,ER64385
FAM2015ER_full.csv,2015,ER64386
FAM2015ER_full.csv,2015,ER64387
FAM2015ER_full.csv,2015,ER64388
FAM2015ER_full.csv,2015,ER64389
FAM2015ER_full.csv,2015,ER64390
FAM2015ER_full.csv,2015,ER64391
FAM2015ER_full.csv,2015,ER64392
FAM2015ER_full.csv,2015,ER64393
FAM2015ER_full.csv,2015,ER64394
FAM2015ER_full.csv,2015,ER64395
FAM2015ER_full.csv,2015,ER64396
FAM2015ER_full.csv,2015,ER64397
FAM2015ER_full.csv,2015,ER64398
FAM2015ER_full.csv,2015,ER64399
FAM2015ER_full.csv,2015,ER64400
FAM2015ER_full.csv,2015,ER64401
FAM2015ER_full.csv,2015,ER64402
FAM2015ER_full.csv,2015,ER64403
FAM2015ER_full.csv,2015,ER64404
FAM2015ER_full.csv,2015,ER64405
FAM2015ER_full.csv,2015,ER64406
FAM2015ER_full.csv,2015,ER64407
FAM2015ER_full.csv,2015,ER64408
FAM2015ER_full.csv,2015,ER64409
FAM2015ER_full.csv,2015,ER64410
FAM2015ER_full.csv,2015,ER64411
FAM2015ER_full.csv,2015,ER64412
FAM2015ER_full.csv,2015,ER64413
FAM2015ER_full.csv,2015,ER64414
FAM2015ER_full.csv,2015,ER64415
FAM2015ER_full.csv,2015,ER64416
FAM2015ER_full.csv,2015,ER64417
FAM2015ER_full.csv,2015,ER64418
FAM2015ER_full.csv,2015,ER64419
FAM2015ER_full.csv,2015,ER64420
FAM2015ER_full.csv,2015,ER64421
FAM2015ER_full.csv,2015,ER64422
FAM2015ER_full.csv,2015,ER64423
FAM2015ER_full.csv,2015,ER64424
FAM2015ER_full.csv,2015,ER64425
FAM2015ER_full.csv,2015,ER64426
FAM2015ER_full.csv,2015,ER64427
FAM2015ER_full.csv,2015,ER64428
FAM2015ER_full.csv,2015,ER64429
FAM2015ER_full.csv,2015,ER64430
FAM2015ER_full.csv,2015,ER64431
FAM2015ER_full.csv,2015,ER64432
FAM2015ER_full.csv,2015,ER64433
FAM2015ER_full.csv,2015,ER64434
FAM2015ER_full.csv,2015,ER64435
FAM2015ER_full.csv,2015,ER64436
FAM2015ER_full.csv,2015,ER64437
FAM2015ER_full.csv,2015,ER64438
FAM2015ER_full.csv,2015,ER64439
FAM2015ER_full.csv,2015,ER64440
FAM2015ER_full.csv,2015,ER64441
FAM2015ER_full.csv,2015,ER64442
FAM2015ER_full.csv,2015,ER64443
FAM2015ER_full.csv,2015,ER64444
FAM2015ER_full.csv,2015,ER64445
FAM2015ER_full.csv,2015,ER64446
FAM2015ER_full.csv,2015,ER64447
FAM2015ER_full.csv,2015,ER64448
FAM2015ER_full.csv,2015,ER64449
FAM2015ER_full.csv,2015,ER64450
FAM2015ER_full.csv,2015,ER64451
FAM2015ER_full.csv,2015,ER64452
FAM2015ER_full.csv,2015,ER64453
FAM2015ER_full.csv,2015,ER64454
FAM2015ER_full.csv,2015,ER64455
FAM2015ER_full.csv,2015,ER64456
FAM2015ER_full.csv,2015,ER64457
FAM2015ER_full.csv,2015,ER64458
FAM2015ER_full.csv,2015,ER64459
FAM2015ER_full.csv,2015,ER64460
FAM2015ER_full.csv,2015,ER64461
FAM2015ER_full.csv,2015,ER64462
FAM2015ER_full.csv,2015,ER64463
FAM2015ER_full.csv,2015,ER64464
FAM2015ER_full.csv,2015,ER64465
FAM2015ER_full.csv,2015,ER64466
FAM2015ER_full.csv,2015,ER64467
FAM2015ER_full.csv,2015,ER64468
FAM2015ER_full.csv,2015,ER64469
FAM2015ER_full.csv,2015,ER64470
FAM2015ER_full.csv,2015,ER64471
FAM2015ER_full.csv,2015,ER64472
FAM2015ER_full.csv,2015,ER64473
FAM2015ER_full.csv,2015,ER64474
FAM2015ER_full.csv,2015,ER64475
FAM2015ER_full.csv,2015,ER64476
FAM2015ER_full.csv,2015,ER64477
FAM2015ER_full.csv,2015,ER64478
FAM2015ER_full.csv,2015,ER64479
FAM2015ER_full.csv,2015,ER64480
FAM2015ER_full.csv,2015,ER64481
FAM2015ER_full.csv,2015,ER64482
FAM2015ER_full.csv,2015,ER64483
FAM2015ER_full.csv,2015,ER64484
FAM2015ER_full.csv,2015,ER64485
FAM2015ER_full.csv,2015,ER64486
FAM2015ER_full.csv,2015,ER64487
FAM2015ER_full.csv,2015,ER64488
FAM2015ER_full.csv,2015,ER64489
FAM2015ER_full.csv,2015,ER64490
FAM2015ER_full.csv,2015,ER64491
FAM2015ER_full.csv,2015,ER64492
FAM2015ER_full.csv,2015,ER64493
FAM2015ER_full.csv,2015,ER64494
FAM2015ER_full.csv,2015,ER64495
FAM2015ER_full.csv,2015,ER64496
FAM2015ER_full.csv,2015,ER64497
FAM2015ER_full.csv,2015,ER64498
FAM2015ER_full.csv,2015,ER64499
FAM2015ER_full.csv,2015,ER64500
FAM2015ER_full.csv,2015,ER64501
FAM2015ER_full.csv,2015,ER64502
FAM2015ER_full.csv,2015,ER64503
FAM2015ER_full.csv,2015,ER64504
